<<<<<<< HEAD
Date,Description,Amount,Type
2023-03-29,Amazon 1711,2956.97,Debit
2023-07-03,Amazon 8446,2732.34,Credit
2023-08-05,Electricity 9059,4390.75,Credit
2022-08-11,Gym 8955,3633.59,Debit
2024-01-29,Salary 7357,3032.3,Debit
2023-12-16,Swiggy 2880,2238.01,Debit
2023-10-23,Gym 5031,2801.05,Debit
2022-05-07,Electricity 6168,3588.28,Debit
2024-03-13,Electricity 1257,884.79,Credit
2022-01-07,Rent 7537,2989.13,Credit
2023-03-09,Rent 8517,3227.54,Credit
2023-04-18,Amazon 3737,1863.08,Credit
2022-04-19,Gym 3739,4920.0,Debit
2022-05-15,Salary 2046,4986.41,Debit
2023-06-19,Uber 6083,4041.21,Credit
2023-09-21,Rent 4546,2369.35,Debit
2022-07-18,Salary 7478,3766.01,Debit
2023-01-21,Uber 1839,4284.94,Debit
2022-08-28,Electricity 3253,2888.13,Debit
2022-07-02,Rent 9027,4489.93,Credit
2024-02-09,Zomato 5657,34.42,Debit
2023-06-22,Uber 1231,1666.04,Credit
2024-02-21,Uber 5982,4492.63,Debit
2022-03-23,Zomato 9569,3254.35,Credit
2022-12-24,Amazon 2437,788.01,Debit
2022-04-23,Gym 4777,4012.71,Debit
2023-08-28,Rent 1066,3055.24,Debit
2023-11-30,Swiggy 3242,430.47,Credit
2022-11-05,Amazon 9848,917.93,Credit
2022-10-29,Amazon 2465,1162.45,Debit
2022-09-18,Flipkart 9742,1425.03,Debit
2023-05-04,Uber 8943,3158.85,Debit
2024-01-15,Zomato 2744,1976.99,Debit
2023-10-16,Rent 5342,1493.8,Credit
2023-12-04,Swiggy 3799,36.65,Credit
2024-02-26,Zomato 9602,631.68,Credit
2022-03-17,Uber 5408,3062.66,Credit
2022-02-04,Rent 2980,380.87,Debit
2022-07-22,Uber 1776,3588.98,Credit
2023-06-08,Rent 7764,3532.5,Debit
2024-04-02,Rent 3106,3654.8,Debit
2022-11-04,Gym 4314,2898.32,Credit
2024-06-15,Amazon 2069,4780.44,Credit
2022-08-19,Uber 5098,3592.58,Credit
2024-04-05,Flipkart 8391,3029.71,Debit
2023-05-28,Gym 1669,4427.21,Credit
2023-08-10,Salary 4400,3725.21,Debit
2022-09-17,Uber 3719,78.67,Debit
2022-07-19,Salary 8566,3530.24,Credit
2023-04-14,Flipkart 2282,1619.5,Debit
2023-04-01,Electricity 5166,2173.61,Debit
2022-11-07,Gym 8311,4924.35,Credit
2023-04-28,Gym 3309,1206.81,Credit
2023-04-05,Swiggy 2643,3624.74,Credit
2023-09-12,Gym 5496,4764.48,Debit
2022-01-21,Rent 7889,4762.14,Credit
2023-01-28,Rent 2487,1796.44,Credit
2022-12-18,Salary 1957,87.61,Debit
2023-06-25,Electricity 5867,2354.73,Debit
2024-03-29,Flipkart 3364,624.87,Credit
2022-12-17,Flipkart 1414,4982.48,Credit
2022-08-04,Uber 7802,1844.27,Credit
2022-02-25,Salary 3826,3248.79,Debit
2022-04-18,Gym 3149,2912.37,Credit
2023-05-12,Swiggy 7002,1596.71,Credit
2023-04-24,Gym 4765,4150.51,Debit
2023-10-04,Rent 1445,4581.13,Debit
2022-12-07,Salary 7835,3479.42,Debit
2022-02-28,Flipkart 2810,1753.4,Debit
2022-04-13,Flipkart 8697,1536.35,Debit
2023-08-15,Gym 9525,1806.81,Debit
2023-01-26,Zomato 2152,3586.36,Debit
2023-11-15,Gym 2756,3537.45,Debit
2024-05-20,Electricity 7357,1312.32,Credit
2022-07-07,Amazon 1577,2238.31,Credit
2022-08-12,Flipkart 9952,1412.69,Debit
2023-10-05,Gym 7462,1906.5,Debit
2024-05-12,Amazon 2802,2556.54,Debit
2023-01-04,Rent 3948,1015.84,Debit
2024-01-16,Uber 9338,4502.3,Credit
2023-07-20,Flipkart 4921,359.36,Credit
2023-07-31,Swiggy 8564,4608.56,Debit
2022-02-23,Amazon 6236,2170.47,Debit
2023-01-08,Salary 3884,3798.33,Credit
2022-03-31,Flipkart 6903,2638.84,Debit
2022-07-14,Flipkart 9860,3837.06,Credit
2022-12-23,Zomato 4053,4561.05,Debit
2023-10-16,Uber 7450,2838.65,Debit
2024-03-03,Electricity 1478,2231.69,Credit
2024-06-02,Zomato 2422,1802.87,Credit
2023-05-07,Rent 6351,2710.16,Credit
2023-10-02,Rent 7696,4828.69,Credit
2022-02-01,Zomato 7040,3565.08,Credit
2022-09-16,Swiggy 1947,249.24,Credit
2024-04-15,Gym 8390,2674.47,Credit
2024-05-31,Uber 8505,1299.02,Credit
2022-02-02,Amazon 2057,3657.89,Debit
2024-03-08,Salary 8122,1230.21,Debit
2023-08-17,Swiggy 3012,937.07,Credit
2024-06-01,Salary 7817,3903.18,Debit
2023-08-27,Amazon 3297,3213.92,Debit
2023-06-04,Electricity 6036,2455.34,Debit
2022-02-05,Electricity 9128,1103.82,Debit
2023-10-03,Amazon 9550,1202.84,Debit
2023-05-16,Amazon 7291,3155.49,Credit
2023-02-28,Uber 4784,1883.94,Debit
2024-02-16,Flipkart 8638,2929.1,Debit
2023-01-05,Zomato 9301,1149.32,Credit
2024-05-03,Gym 1556,53.04,Debit
2023-06-29,Uber 3858,700.35,Debit
2023-02-25,Salary 9386,2066.87,Debit
2022-08-15,Amazon 2648,4190.32,Debit
2024-05-01,Swiggy 2176,2950.87,Debit
2023-07-04,Salary 5922,4404.86,Credit
2022-08-23,Amazon 3089,3572.07,Credit
2023-07-18,Swiggy 2146,341.04,Credit
2022-11-28,Swiggy 2906,3878.95,Credit
2022-07-22,Flipkart 8156,4182.2,Credit
2022-12-09,Rent 8879,3650.59,Credit
2022-03-18,Salary 4652,1756.87,Debit
2022-11-17,Flipkart 1069,3917.79,Credit
2022-10-20,Swiggy 1514,4710.89,Credit
2024-06-10,Gym 5832,1721.16,Credit
2023-05-25,Swiggy 1047,68.43,Debit
2022-06-15,Uber 5281,2573.05,Debit
2023-11-17,Amazon 5609,4952.46,Credit
2024-01-09,Salary 8677,3045.58,Debit
2023-06-05,Flipkart 6888,4120.81,Credit
2022-02-21,Swiggy 3351,758.22,Debit
2023-08-08,Swiggy 4463,4182.65,Debit
2023-01-09,Rent 9622,2062.77,Credit
2023-12-24,Salary 5398,2845.4,Debit
2024-02-13,Zomato 8532,4772.52,Credit
2024-04-16,Swiggy 3465,227.43,Credit
2023-05-19,Rent 9666,1835.23,Credit
2022-04-01,Rent 4645,4254.76,Debit
2022-09-29,Uber 1723,2146.26,Debit
2023-03-27,Electricity 3289,4257.94,Credit
2023-10-05,Gym 1377,1593.66,Debit
2023-06-25,Uber 1424,4506.65,Debit
2023-04-27,Swiggy 5412,4300.22,Debit
2024-05-18,Zomato 1813,2236.27,Credit
2024-02-04,Flipkart 2849,4489.81,Credit
2022-11-10,Zomato 6540,168.23,Debit
2022-03-13,Amazon 5293,2812.65,Debit
2022-02-18,Rent 6118,221.29,Debit
2022-08-05,Swiggy 2939,1543.81,Debit
2024-04-15,Rent 3936,4689.76,Debit
2022-10-08,Flipkart 1709,1134.81,Debit
2022-07-11,Gym 2145,4527.42,Debit
2022-06-01,Salary 1724,2045.79,Credit
2024-01-31,Rent 5050,4421.69,Credit
2024-05-12,Flipkart 5471,4971.76,Debit
2022-12-23,Rent 6494,3711.56,Credit
2022-11-01,Electricity 8976,1689.3,Credit
2023-03-19,Zomato 3753,1221.86,Credit
2022-05-29,Gym 8333,1012.68,Debit
2023-01-03,Swiggy 9588,449.69,Debit
2022-03-17,Flipkart 1490,3538.26,Credit
2022-08-15,Swiggy 1913,3995.05,Debit
2023-08-15,Salary 9410,4613.22,Credit
2024-01-09,Zomato 9617,474.38,Credit
2023-10-17,Zomato 5200,526.68,Debit
2024-03-20,Swiggy 9098,2183.56,Debit
2022-02-19,Zomato 8033,529.56,Credit
2022-11-03,Zomato 1304,233.46,Credit
2022-09-22,Gym 9381,326.7,Credit
2023-05-11,Flipkart 7387,2023.62,Debit
2023-11-26,Swiggy 1131,892.31,Credit
2024-06-09,Electricity 5426,1147.72,Credit
2024-04-08,Amazon 5011,1263.97,Credit
2022-02-04,Uber 3967,1537.94,Credit
2022-02-02,Flipkart 5563,3580.13,Debit
2022-07-24,Rent 4128,4579.22,Debit
2024-04-13,Swiggy 8920,4851.62,Debit
2022-01-30,Swiggy 4411,1800.07,Credit
2022-01-23,Amazon 1256,1128.42,Credit
2023-09-01,Amazon 4339,1604.66,Debit
2022-02-08,Gym 3282,626.09,Credit
2023-02-17,Rent 5887,2388.38,Debit
2023-11-05,Amazon 4348,2788.38,Debit
2022-08-02,Rent 6524,2082.11,Credit
2023-12-05,Rent 6510,2604.92,Debit
2023-10-16,Uber 3366,247.06,Debit
2024-01-31,Salary 9530,269.95,Debit
2022-12-03,Amazon 1117,421.79,Credit
2024-04-27,Gym 5619,3327.56,Debit
2023-03-29,Zomato 7986,3555.06,Debit
2022-06-06,Gym 9367,1155.28,Debit
2022-11-29,Electricity 1283,519.52,Debit
2024-05-15,Electricity 6011,2468.61,Credit
2024-03-23,Swiggy 7636,264.78,Credit
2022-06-10,Gym 1672,4201.21,Credit
2023-02-06,Electricity 3951,2540.94,Debit
2024-02-05,Gym 3918,1111.3,Credit
2023-08-12,Amazon 1501,1242.32,Debit
2023-11-13,Gym 3449,4073.38,Debit
2022-04-08,Rent 4801,2678.88,Credit
2023-12-31,Uber 3561,468.41,Credit
2023-05-10,Uber 7093,2399.06,Credit
2022-08-24,Flipkart 5162,1885.91,Debit
2024-05-02,Rent 3620,1694.05,Debit
2023-09-20,Zomato 3316,2351.0,Credit
2024-04-08,Gym 3230,1813.72,Debit
2022-12-08,Amazon 6967,1266.7,Debit
2023-01-23,Salary 3530,1702.82,Credit
2022-09-18,Amazon 7566,2716.06,Debit
2024-03-04,Gym 6098,2733.88,Credit
2023-12-29,Zomato 5059,2011.8,Debit
2022-08-09,Zomato 9541,402.99,Credit
2023-09-13,Uber 8466,1239.84,Credit
2023-01-22,Gym 1136,4367.86,Credit
2023-12-11,Swiggy 3791,3932.12,Credit
2024-04-30,Swiggy 6602,2833.04,Debit
2023-12-30,Gym 8541,1165.79,Credit
2022-09-14,Electricity 8556,3791.51,Debit
2023-03-10,Flipkart 8240,1409.25,Credit
2022-05-17,Rent 4012,2719.61,Credit
2023-10-02,Salary 5080,956.57,Debit
2023-07-19,Rent 5872,2138.76,Credit
2023-08-19,Zomato 1872,2980.18,Credit
2022-01-27,Electricity 1913,2635.05,Debit
2022-12-04,Swiggy 6865,1780.59,Credit
2023-03-02,Gym 7794,1483.73,Credit
2022-11-11,Swiggy 5201,3215.86,Credit
2023-09-06,Zomato 4912,1657.9,Debit
2023-04-01,Uber 6359,4860.57,Debit
2022-11-28,Uber 4593,550.05,Credit
2022-01-10,Rent 9808,691.17,Debit
2022-05-16,Rent 5075,1291.47,Debit
2023-08-10,Swiggy 5441,3120.61,Debit
2022-01-07,Zomato 5341,167.04,Debit
2023-03-08,Flipkart 9590,1618.88,Credit
2023-08-24,Zomato 2420,4950.34,Credit
2023-05-17,Gym 1804,2669.67,Credit
2022-09-13,Zomato 2548,693.67,Debit
2023-05-12,Uber 6795,4497.48,Credit
2022-05-02,Zomato 6766,3616.44,Credit
2023-03-26,Electricity 7872,4973.29,Credit
2023-06-03,Electricity 7278,974.5,Credit
2022-12-27,Zomato 8708,4022.95,Credit
2022-12-03,Gym 2629,4755.65,Debit
2022-04-30,Electricity 1847,1390.48,Debit
2023-11-22,Amazon 8448,2553.12,Credit
2022-07-02,Amazon 9354,1106.34,Debit
2024-01-10,Salary 9902,2841.85,Credit
2023-03-22,Flipkart 3830,4361.68,Debit
2023-05-28,Salary 7755,3899.27,Debit
2023-06-30,Rent 5604,3191.13,Credit
2022-12-27,Swiggy 8280,3407.41,Debit
2022-06-17,Electricity 8560,2945.97,Credit
2023-11-13,Salary 3561,2576.82,Debit
2023-08-17,Swiggy 3682,2386.43,Debit
2024-04-07,Salary 5896,4352.95,Credit
2022-05-17,Amazon 5943,4361.14,Debit
2022-09-09,Uber 7323,4365.93,Debit
2023-03-28,Gym 2013,387.11,Credit
2023-05-31,Swiggy 5637,2045.57,Debit
2023-11-19,Zomato 9498,4930.04,Credit
2022-08-22,Salary 9591,2733.51,Credit
2023-03-13,Swiggy 1675,3189.33,Credit
2022-11-06,Flipkart 2071,1594.53,Debit
2022-12-07,Uber 6800,3500.28,Debit
2022-04-28,Swiggy 7594,2166.41,Credit
2024-06-07,Swiggy 1403,4302.64,Credit
2023-12-14,Electricity 1269,4317.5,Credit
2022-03-05,Zomato 4084,4825.7,Debit
2023-04-05,Flipkart 5769,3484.7,Debit
2022-08-04,Zomato 4261,2447.09,Credit
2023-08-02,Amazon 5952,736.11,Debit
2024-06-14,Zomato 9205,2430.9,Credit
2023-07-30,Swiggy 1062,725.7,Debit
2022-11-03,Rent 8546,2258.1,Debit
2023-02-20,Amazon 8703,2130.06,Credit
2024-03-06,Flipkart 1055,382.51,Debit
2022-08-10,Amazon 6641,2741.77,Debit
2023-04-19,Zomato 8268,3137.73,Credit
2024-04-25,Zomato 8629,3572.48,Credit
2022-12-01,Salary 8731,4415.91,Credit
2023-03-09,Salary 8469,1847.38,Debit
2022-01-03,Flipkart 2099,1471.07,Credit
2023-12-21,Swiggy 5725,3369.44,Debit
2024-04-26,Uber 2923,4329.07,Debit
2022-12-30,Zomato 8512,3800.18,Credit
2022-04-11,Gym 9806,4093.83,Debit
2022-04-03,Amazon 9750,3730.64,Credit
2023-09-19,Rent 1185,4613.57,Credit
2023-07-24,Salary 3203,3371.42,Credit
2023-01-08,Swiggy 1493,2000.05,Debit
2023-07-18,Salary 8725,3507.93,Debit
2023-08-30,Amazon 2459,100.87,Credit
2023-08-07,Swiggy 4905,802.17,Credit
2023-05-16,Zomato 8303,2448.16,Credit
2023-08-12,Zomato 3526,2075.78,Debit
2023-12-04,Zomato 9588,1654.71,Credit
2024-02-04,Flipkart 2267,1882.47,Debit
2022-03-27,Amazon 5999,1570.36,Debit
2023-04-24,Gym 7842,1312.4,Credit
2023-01-12,Zomato 4673,1101.6,Debit
2023-05-01,Rent 4056,1257.44,Debit
2023-07-26,Rent 8541,3666.23,Debit
2022-08-30,Amazon 9647,1578.27,Credit
2023-11-16,Amazon 2285,1396.99,Credit
2022-09-30,Electricity 1434,2741.19,Credit
2023-09-17,Zomato 6577,977.16,Credit
2023-12-19,Flipkart 5954,4966.88,Debit
2022-09-10,Salary 1094,2815.48,Debit
2023-05-27,Gym 8324,1730.02,Debit
2022-09-30,Gym 6214,2922.29,Debit
2024-02-21,Amazon 8230,1527.95,Credit
2023-11-09,Swiggy 6025,806.05,Debit
2022-04-29,Zomato 6464,2121.99,Debit
2023-05-20,Gym 2843,4811.64,Debit
2022-09-20,Rent 4826,3889.63,Credit
2023-11-01,Flipkart 4866,2975.66,Debit
2022-04-28,Rent 5469,4711.35,Debit
2024-04-02,Uber 2755,4597.46,Credit
2022-08-05,Swiggy 2059,792.23,Debit
2022-01-24,Zomato 9057,4287.46,Debit
2024-04-10,Flipkart 4599,3102.48,Credit
2022-09-23,Rent 1431,4394.4,Credit
2022-11-25,Amazon 7908,2537.19,Debit
2022-06-08,Electricity 8787,2064.56,Debit
2023-08-14,Salary 1680,1923.91,Credit
2024-04-18,Gym 6221,4066.61,Debit
2024-02-20,Amazon 9294,4144.36,Credit
2022-10-08,Amazon 5848,678.55,Credit
2022-10-28,Salary 8964,2724.14,Debit
2023-03-02,Swiggy 1103,794.48,Debit
2023-11-17,Salary 6195,4490.74,Credit
2024-01-22,Swiggy 6915,4824.36,Debit
2024-04-29,Amazon 1411,2219.68,Credit
2023-07-03,Uber 4577,2037.29,Credit
2022-10-18,Amazon 2591,1200.88,Debit
2022-04-17,Uber 6734,4136.41,Credit
2022-05-20,Gym 2047,1222.41,Debit
2023-08-17,Gym 2359,1102.91,Credit
2022-06-05,Flipkart 6629,1128.66,Credit
2022-12-01,Amazon 6218,3224.83,Credit
2023-06-06,Flipkart 4958,2923.86,Credit
2022-05-15,Flipkart 7208,767.85,Credit
2022-04-04,Swiggy 6483,754.13,Debit
2023-08-09,Salary 3449,4149.91,Credit
2023-11-02,Salary 6852,2195.2,Credit
2024-04-05,Uber 9804,2256.7,Debit
2023-05-30,Salary 5706,754.98,Credit
2023-01-20,Uber 4804,4326.06,Debit
2023-04-21,Swiggy 7099,2751.16,Debit
2022-02-22,Amazon 1534,3443.42,Credit
2024-03-31,Gym 3951,1419.3,Debit
2024-06-12,Gym 6932,1683.15,Debit
2023-10-16,Electricity 4428,3872.73,Debit
2022-09-18,Gym 9980,1702.34,Credit
2023-12-03,Zomato 9767,4017.01,Credit
2022-11-15,Electricity 3996,3219.73,Credit
2022-08-23,Zomato 8127,636.47,Debit
2023-05-24,Swiggy 9454,3238.68,Debit
2023-09-19,Salary 7391,3229.1,Debit
2022-07-09,Zomato 3675,1051.67,Debit
2022-01-06,Gym 5377,3913.2,Credit
2024-04-25,Amazon 8216,2536.8,Credit
2022-01-11,Flipkart 9435,4151.56,Credit
2022-02-02,Uber 1876,55.93,Debit
2023-04-09,Electricity 7524,2313.91,Debit
2023-11-18,Rent 6979,3069.83,Debit
2023-09-16,Zomato 5034,1661.26,Credit
2023-09-04,Uber 3687,2481.09,Credit
2024-02-02,Rent 1592,2249.84,Debit
2022-12-03,Gym 5913,1784.89,Credit
2023-01-21,Flipkart 7296,3476.92,Debit
2022-07-16,Zomato 7522,2255.75,Credit
2023-10-02,Uber 4322,1105.23,Debit
2022-05-16,Electricity 4120,1590.01,Credit
2023-01-18,Amazon 8667,1758.74,Debit
2023-06-29,Salary 9425,1429.61,Debit
2022-08-28,Zomato 1361,3831.99,Debit
2022-03-15,Uber 8541,4225.5,Debit
2022-10-18,Uber 1256,732.44,Credit
2022-07-30,Swiggy 5693,3785.72,Debit
2024-03-01,Uber 4269,2987.35,Credit
2023-08-15,Swiggy 4803,4340.15,Credit
2022-06-21,Swiggy 5054,2159.89,Credit
2022-10-23,Uber 1869,113.41,Credit
2023-08-29,Swiggy 2016,3076.7,Credit
2023-09-21,Swiggy 3385,42.43,Debit
2023-01-17,Gym 9913,3198.19,Credit
2023-01-24,Zomato 9112,3811.44,Debit
2023-09-25,Amazon 7625,2221.18,Debit
2023-11-04,Rent 5738,4347.75,Credit
2022-07-04,Amazon 4754,2763.34,Credit
2023-09-25,Gym 3116,3325.33,Debit
2024-03-22,Zomato 7867,1871.9,Debit
2022-12-12,Gym 3546,931.97,Debit
2023-04-18,Salary 9478,2999.27,Credit
2022-07-30,Salary 7095,120.74,Credit
2022-10-10,Gym 4545,541.07,Credit
2022-11-22,Flipkart 8183,4838.79,Credit
2022-07-03,Gym 3692,2426.55,Credit
2022-03-28,Salary 6868,490.29,Credit
2024-05-03,Gym 1913,1654.11,Credit
2024-02-29,Amazon 3386,1528.76,Credit
2022-08-19,Electricity 5563,3071.9,Debit
2024-02-18,Rent 8751,69.93,Credit
2024-05-09,Flipkart 5104,4120.79,Debit
2022-08-06,Electricity 6061,4075.27,Credit
2022-10-19,Zomato 4089,1565.7,Debit
2023-05-06,Rent 1864,1231.04,Credit
2024-01-31,Zomato 6345,2752.63,Debit
2022-12-23,Rent 4407,304.55,Debit
2023-09-26,Flipkart 4987,4676.74,Credit
2022-05-05,Gym 7645,4438.59,Debit
2022-11-11,Salary 7102,3887.19,Debit
2024-05-16,Flipkart 5053,3490.23,Credit
2023-10-03,Flipkart 8340,830.44,Debit
2022-06-23,Rent 5694,4510.93,Debit
2022-01-28,Gym 1623,1983.63,Debit
2024-03-31,Swiggy 1020,2580.1,Credit
2023-09-18,Uber 5137,4109.73,Debit
2023-06-15,Salary 8157,2767.23,Debit
2024-05-18,Rent 7486,2158.53,Credit
2022-04-30,Salary 9883,2504.56,Credit
2023-02-14,Electricity 9859,654.04,Debit
2023-06-22,Zomato 7747,2736.41,Credit
2023-10-02,Flipkart 2431,2845.77,Credit
2023-08-19,Rent 2312,3081.19,Credit
2023-05-29,Amazon 5833,1699.55,Credit
2022-03-30,Rent 6607,2285.4,Debit
2022-07-21,Uber 3093,4433.81,Debit
2022-04-25,Swiggy 4831,844.94,Debit
2023-07-06,Salary 3542,3756.42,Debit
2023-12-02,Salary 6237,4168.97,Debit
2024-04-09,Gym 1904,1089.28,Debit
2023-10-29,Gym 1805,1366.42,Debit
2022-05-06,Salary 3019,4546.22,Debit
2024-05-03,Rent 7129,2381.3,Credit
2024-03-26,Uber 3070,106.82,Debit
2023-11-11,Gym 9182,4663.05,Credit
2022-11-10,Amazon 4402,3004.91,Debit
2022-07-04,Uber 8083,2102.03,Debit
2024-04-02,Amazon 5957,3329.65,Debit
2022-04-02,Electricity 4409,1302.76,Credit
2022-10-07,Zomato 3470,4424.6,Debit
2022-06-19,Zomato 7910,1690.81,Debit
2024-03-06,Gym 8222,2528.33,Credit
2023-03-11,Flipkart 1906,4697.38,Debit
2022-01-25,Flipkart 3857,4060.21,Credit
2022-08-13,Salary 3421,433.26,Debit
2023-08-02,Amazon 4163,4494.14,Debit
2023-07-13,Flipkart 2213,2196.06,Credit
2022-03-18,Salary 9137,487.7,Debit
2023-10-18,Swiggy 8253,4841.27,Debit
2023-08-25,Gym 8956,2612.51,Credit
2022-03-30,Flipkart 7414,4044.46,Debit
2024-01-26,Amazon 6345,1581.01,Debit
2023-06-20,Rent 9041,2039.28,Debit
2023-07-16,Flipkart 9752,2703.09,Debit
2022-06-30,Electricity 1314,3010.09,Credit
2022-08-24,Salary 8294,3159.37,Debit
2022-04-24,Rent 9136,2897.46,Credit
2022-03-02,Salary 8126,1801.3,Credit
2023-03-29,Rent 8665,4575.36,Credit
2024-01-10,Rent 9054,277.62,Debit
2023-03-05,Salary 2210,3904.0,Credit
2022-05-04,Amazon 1868,4527.18,Debit
2022-10-29,Swiggy 3094,4978.02,Debit
2022-12-15,Rent 6001,616.74,Credit
2022-09-28,Gym 4441,1151.3,Debit
2023-08-16,Flipkart 5827,4370.38,Credit
2023-07-31,Zomato 8071,1297.4,Credit
2023-04-04,Flipkart 6778,1464.99,Debit
2022-07-16,Salary 8265,159.47,Debit
2022-05-15,Flipkart 3447,4361.65,Credit
2022-12-28,Uber 4661,2398.23,Debit
2022-09-17,Zomato 4601,1227.34,Credit
2022-03-04,Electricity 6448,2819.12,Debit
2024-05-04,Electricity 5538,1108.33,Credit
2023-11-23,Flipkart 3687,1840.13,Credit
2022-09-03,Zomato 2035,3902.55,Debit
2024-04-28,Uber 6506,3035.64,Credit
2022-02-26,Swiggy 1127,328.68,Credit
2022-06-09,Amazon 7814,3854.72,Credit
2024-01-16,Swiggy 7976,4546.98,Debit
2023-02-24,Swiggy 1505,518.13,Debit
2024-06-14,Gym 4030,522.67,Debit
2023-06-12,Salary 7381,1320.96,Credit
2022-12-09,Flipkart 6277,2089.39,Debit
2022-11-04,Salary 8413,56.32,Credit
2023-02-07,Uber 6980,4251.72,Credit
2023-04-21,Uber 2128,2609.59,Debit
2024-01-20,Uber 4494,4410.96,Credit
2022-04-16,Zomato 9643,1150.95,Credit
2022-02-15,Zomato 5797,4811.58,Debit
2022-09-13,Gym 3050,1991.09,Debit
2023-05-18,Swiggy 9439,2865.87,Debit
2022-04-15,Salary 8808,2737.19,Debit
2023-05-03,Electricity 7608,809.04,Credit
2023-04-03,Rent 9551,1433.34,Debit
2022-12-29,Electricity 6761,2145.35,Debit
2022-12-09,Uber 6945,4610.82,Debit
2022-04-16,Gym 8832,3619.99,Credit
2023-07-10,Uber 7714,3693.56,Credit
2022-08-13,Zomato 9808,3934.39,Credit
2022-08-30,Salary 1696,4465.14,Credit
2023-09-28,Rent 7805,440.92,Debit
2024-03-07,Electricity 2233,4928.11,Credit
2024-02-12,Amazon 7696,463.77,Credit
2022-05-26,Amazon 2757,1568.22,Credit
2022-07-20,Electricity 5204,703.91,Credit
2022-01-12,Gym 3921,3172.22,Credit
2024-05-21,Electricity 2716,1240.35,Debit
2023-06-05,Salary 2632,4667.34,Debit
2022-05-20,Zomato 8633,300.63,Debit
2022-04-10,Rent 4454,3540.8,Credit
2023-04-30,Zomato 5981,493.65,Debit
2024-05-20,Salary 6410,3712.83,Debit
2023-05-22,Gym 7087,2736.84,Debit
2022-05-14,Zomato 1629,4730.64,Debit
2024-02-09,Gym 3421,166.97,Credit
2023-10-08,Electricity 3484,4610.27,Debit
2023-10-24,Electricity 4750,3969.34,Debit
2023-10-24,Flipkart 1155,2076.11,Credit
2022-03-31,Gym 4931,3667.01,Debit
2022-03-24,Amazon 7589,271.03,Debit
2023-10-02,Amazon 4432,3274.69,Credit
2022-04-06,Gym 7085,982.37,Debit
2022-11-26,Rent 3404,1440.75,Debit
2024-01-07,Salary 8572,704.87,Debit
2023-07-22,Salary 6403,4924.13,Credit
2023-01-06,Zomato 9350,4997.16,Credit
2022-04-16,Salary 7040,4765.56,Credit
2023-07-17,Salary 2988,986.73,Credit
2024-06-07,Uber 4197,4579.4,Credit
2024-05-10,Flipkart 8487,4670.45,Credit
2023-10-29,Rent 5827,480.0,Credit
2022-02-25,Amazon 7910,566.53,Debit
2023-11-19,Electricity 4110,3464.96,Debit
2022-09-14,Swiggy 9399,3169.02,Debit
2022-03-04,Swiggy 3249,1046.12,Debit
2022-01-29,Gym 4806,3733.46,Debit
2022-08-03,Amazon 2560,1483.48,Credit
2023-07-15,Swiggy 7258,1033.08,Credit
2023-05-14,Rent 4323,2834.77,Debit
2023-08-10,Uber 8346,2401.83,Credit
2023-12-12,Zomato 7975,2841.61,Credit
2023-11-06,Uber 5687,4286.79,Debit
2022-12-29,Electricity 3816,3530.63,Debit
2024-05-28,Swiggy 5492,2212.08,Debit
2022-08-04,Swiggy 6236,2937.99,Credit
2023-09-25,Swiggy 2062,3831.01,Credit
2023-12-04,Electricity 4200,2710.49,Credit
2022-10-31,Electricity 6469,490.07,Debit
2022-01-16,Amazon 4340,2977.52,Credit
2022-10-11,Flipkart 2851,4968.94,Credit
2022-08-18,Gym 9722,2582.74,Debit
2023-10-05,Rent 9380,2620.79,Debit
2023-04-16,Flipkart 8073,720.66,Debit
2024-03-10,Amazon 2038,4814.84,Credit
2023-12-09,Gym 5816,107.86,Debit
2022-05-22,Rent 6323,3505.55,Credit
2023-06-24,Uber 7892,896.8,Credit
2022-06-12,Electricity 4881,4493.16,Credit
2023-02-23,Rent 6503,4872.05,Credit
2023-10-20,Zomato 2213,2356.88,Debit
2022-12-28,Amazon 8840,946.88,Debit
2023-09-07,Gym 8639,4130.95,Credit
2022-09-07,Zomato 4400,4405.28,Credit
2024-04-28,Swiggy 3606,2291.61,Debit
2024-03-19,Electricity 3105,4597.95,Debit
2024-04-10,Electricity 8148,3266.51,Debit
2022-08-23,Amazon 6508,1672.28,Credit
2023-08-31,Amazon 5181,2265.01,Credit
2023-08-10,Gym 2891,3065.37,Debit
2023-01-16,Gym 8355,2556.0,Debit
2023-11-04,Flipkart 5714,259.45,Credit
2023-08-29,Gym 5118,1530.59,Debit
2024-05-13,Zomato 2301,1746.6,Debit
2023-09-08,Gym 6278,2746.45,Debit
2022-04-28,Swiggy 7146,2468.3,Debit
2023-01-12,Uber 2716,693.76,Debit
2024-05-23,Rent 8210,943.24,Debit
2022-02-11,Gym 4875,4010.27,Debit
2022-05-10,Flipkart 9746,2223.41,Credit
2023-09-11,Swiggy 2468,325.17,Credit
2024-01-16,Swiggy 3743,4744.85,Credit
2022-09-11,Uber 1305,1099.08,Credit
2022-09-05,Electricity 5826,900.69,Credit
2024-04-29,Electricity 2842,1254.74,Debit
2022-08-09,Uber 8717,3011.02,Debit
2022-02-13,Flipkart 5526,4827.5,Credit
2022-05-14,Uber 6425,1973.52,Debit
2022-09-08,Rent 6225,1898.28,Credit
2022-09-22,Electricity 4491,4793.4,Credit
