Date,Description,Amount,Type
2023-10-27,Gym 6906,4925.68,Debit
13-Feb-2023,Amazon 5818,837.04,
"April 04, 2024",Swiggy 9328,470.77,
01/13/2022 00:00,Rent 4731,1736.23,Debit
"April 24, 2024",Gym 9749,1564.25,Debit
2024-02-19,Amazon 1249,2660.24,Credit
12-Aug-2022,Gym 9116,1390.63,credit
15-Aug-2022,Gym 1737,2554.48,debit
2022-12-30,Gym 5504,1266.91,Credit
07/10/2022 00:00,Zomato 3621,error,credit
"February 01, 2024",Gym 6066,2297.47,debit
03-Dec-2023,Rent 5192,3510.27,
06/02/2024 00:00,Gym 5019,3824.21,Debit
2023-04-13,Electricity 2383,4793.61,Debit
28-Jan-2022,Salary 1150,2341.71,Debit
15-Mar-2023,Salary 3549,3545.34,Credit
11-Aug-2022,Uber 5487,110.91,
2024-06-02,Uber 5355,error,debit
2023-12-16,Electricity 8391,3705.06,debit
"February 11, 2022",Amazon 9234,3932.03,debit
07/08/2022 00:00,Electricity 3603,31.34,debit
15-Aug-2023,Salary 9899,3110.23,Credit
07-Feb-2022,Flipkart 1730,3595.08,credit
"December 03, 2022",Electricity 7498,4221.03₹,debit
2022-04-19,Swiggy 5271,2944.01,Debit
2023-09-18,Zomato 4826,2480.67,Debit
"December 30, 2022",Salary 7386,632.77,
"May 13, 2022",Rent 5893,2006.45,credit
06-Dec-2022,Gym 2650,3343.21,
"November 19, 2023",Flipkart 7683,4406.66,debit
"May 25, 2023",Rent 3804,314.69,Debit
"June 12, 2022",Flipkart 9754,76.37,Debit
2022-10-31,Uber 8188,error,credit
"January 17, 2024",Swiggy 9080,1583.66,Credit
02/21/2024 00:00,Gym 5535,1328.1,Debit
23-Feb-2022,Zomato 7175,3137.61,debit
"June 03, 2022",Zomato 1874,2900.16,Credit
01/09/2023 00:00,Rent 3426,2819.9,debit
26-May-2024,Flipkart 5722,3297.66,
"March 03, 2023",Uber 7240,3818.21,Debit
01/20/2024 00:00,Rent 7831,2330.2,Credit
02/11/2022 00:00,Amazon 7091,566.63,Debit
"December 29, 2023",Rent 3715,4132.38,Credit
2023-08-30,Electricity 3907,3205.74,Debit
"October 20, 2023",Amazon 1573,4349.6,Debit
"September 07, 2023",Amazon 2968,3225.37,Debit
28-Mar-2024,Uber 1342,error,Debit
2023-09-29,Electricity 8473,593.97,
2022-12-08,Swiggy 3487,924.04,Credit
23-Oct-2023,Uber 6676,1923.31,Debit
2022-06-11,Rent 4262,1623.46,credit
08/05/2022 00:00,Salary 7210,2807.82,Credit
09-Feb-2022,Rent 1372,344.64,Debit
23-Sep-2023,Gym 3252,4293.52,
2023-09-15,Flipkart 5979,2121.26,debit
08-Mar-2024,Electricity 1079,4390.49₹,Credit
12/11/2023 00:00,Flipkart 3926,3677.83,credit
"September 21, 2023",Electricity 1214,3940.6,credit
08-May-2023,Gym 7844,997.25,Debit
2022-01-25,Salary 4575,3814.87,credit
2022-10-12,Gym 8868,3437.52,
03/08/2022 00:00,Electricity 6718,4610.21,
"November 28, 2023",Electricity 9403,3099.07,debit
2022-10-30,Uber 9715,4414.53,Debit
04/23/2023 00:00,Swiggy 9945,3930.82,
08/04/2022 00:00,Amazon 5023,4624.89,debit
"April 15, 2022",Flipkart 3143,1678.76,Credit
10/19/2023 00:00,Rent 3589,2717.76,
2023-03-09,Amazon 1699,1312.45,Debit
13-Sep-2023,Rent 2106,4249.72,Debit
"February 19, 2022",Uber 8977,975.34,Debit
07/31/2022 00:00,Zomato 5360,2780.97,debit
08/25/2023 00:00,Flipkart 8284,3456.45,credit
2023-01-24,Salary 7762,4920.29,debit
2022-09-26,Salary 5929,899.93,Credit
10-Jul-2022,Flipkart 9520,155.8,debit
10/22/2022 00:00,Swiggy 7641,3897.43,Credit
2023-03-05,Flipkart 2861,4831.48,Debit
17-Jan-2022,Zomato 6183,3407.1,
08/20/2022 00:00,Zomato 1389,2890.97₹,credit
"March 19, 2023",Gym 5370,1097.77,debit
"December 21, 2022",Amazon 9843,3562.27,Debit
2023-08-15,Gym 9027,640.14,Debit
"July 25, 2023",Swiggy 7780,4642.02,Debit
12/18/2022 00:00,Swiggy 2096,4478.88₹,Debit
2023-04-26,Salary 9183,480.56,Credit
2023-01-13,Gym 7576,2122.83,
2023-01-27,Uber 2022,592.76,Debit
"January 30, 2022",Zomato 8081,4004.52,Credit
11-May-2022,Uber 4225,1587.16,Debit
"February 05, 2023",Electricity 2681,4674.47,
2022-05-03,Salary 8398,1494.34,Credit
20-Feb-2022,Rent 9708,320.41,Debit
"August 15, 2023",Salary 8501,1298.74,credit
2024-02-02,Rent 4282,2194.35,Debit
07/11/2022 00:00,Salary 9329,1941.16,
15-Mar-2022,Salary 4767,4285.64,Credit
2023-01-14,Uber 6171,925.99,debit
18-May-2023,Salary 5834,2142.47,Debit
2023-04-17,Amazon 3640,3212.52,
21-Apr-2022,Electricity 8004,3532.94,Credit
12-Dec-2023,Gym 3169,3327.15,credit
03-Jan-2023,Zomato 7108,4515.87,credit
26-Jun-2022,Zomato 9694,3680.75,Debit
20-Jan-2022,Salary 1273,182.57,Credit
2022-07-24,Electricity 1240,3651.13,
25-Jun-2023,Salary 2946,error,Debit
06/06/2023 00:00,Electricity 8061,3227.23,debit
2022-01-09,Swiggy 9076,1210.56,Debit
25-May-2024,Gym 5302,3392.93,
07/29/2023 00:00,Zomato 1965,2314.32,
"February 02, 2022",Swiggy 9246,2943.48₹,credit
"June 01, 2022",Gym 2898,1393.39₹,debit
21-Mar-2022,Rent 2414,417.88,Credit
06/28/2023 00:00,Amazon 7516,4448.4,Credit
"May 31, 2023",Gym 8084,836.58,Debit
12/03/2023 00:00,Rent 8162,3728.16,
"April 25, 2024",Amazon 2430,1711.8,Credit
2022-05-06,Zomato 9982,487.17,
"May 23, 2023",Uber 3888,2303.88,credit
01/10/2023 00:00,Salary 2778,543.0,debit
06/18/2023 00:00,Uber 9296,1851.57,
31-May-2022,Salary 1772,4327.18,Debit
06-Aug-2022,Zomato 5534,308.91,
10/09/2022 00:00,Electricity 9101,123.94,debit
11/01/2022 00:00,Uber 1138,1173.36,
2023-11-15,Salary 3394,2376.1,Credit
21-Jan-2024,Electricity 9369,2633.03,Debit
2023-10-24,Salary 6284,3929.1,Debit
"September 12, 2023",Gym 8708,454.83,debit
2022-07-14,Uber 3135,4892.25,Debit
"March 02, 2023",Zomato 7004,1658.08,credit
07/18/2023 00:00,Salary 8823,3463.77,Debit
"October 16, 2023",Flipkart 9526,1700.59,credit
2022-03-05,Uber 7180,1009.08,Credit
"June 22, 2022",Uber 5248,4727.43,
05-Dec-2023,Flipkart 4991,802.93₹,Credit
11/01/2023 00:00,Uber 5983,4317.63,
"February 01, 2023",Swiggy 8101,3522.43,Debit
"October 28, 2023",Amazon 9461,1094.66,debit
2024-01-14,Swiggy 5399,1822.61,Debit
"June 09, 2022",Rent 2425,3748.17,credit
03/06/2023 00:00,Zomato 7984,3209.19,debit
02/20/2022 00:00,Uber 7859,3473.35,credit
08/03/2022 00:00,Electricity 3957,4589.89₹,credit
03/12/2024 00:00,Gym 5387,1309.15,Debit
12-Sep-2023,Salary 3558,631.91₹,debit
2024-06-02,Rent 3725,1615.19,debit
17-Dec-2023,Amazon 9998,882.76,credit
28-Dec-2023,Amazon 7811,3292.27₹,
24-Jun-2023,Amazon 2997,1753.87,Credit
"October 02, 2022",Uber 2803,error,Debit
2023-11-19,Uber 6504,4693.91,debit
05/15/2024 00:00,Electricity 8282,4899.05,
"August 07, 2023",Rent 8989,1602.35,
28-Dec-2022,Gym 2444,3927.53,Debit
2023-02-04,Zomato 2629,743.5,Credit
08/06/2023 00:00,Uber 5980,766.22,Debit
03/05/2024 00:00,Amazon 3686,4202.18,Credit
"July 17, 2023",Gym 6178,2347.74,debit
"March 25, 2022",Swiggy 9348,2185.09,Debit
"July 20, 2023",Uber 4796,error,Credit
"September 27, 2023",Uber 3156,993.34,credit
"August 15, 2022",Gym 2284,2573.31,debit
"January 17, 2022",Rent 2423,4276.69,
2022-08-08,Gym 9054,2386.91,Credit
07-Aug-2023,Rent 8968,236.97,
"March 28, 2023",Uber 7551,908.05,debit
"September 18, 2023",Swiggy 3914,3794.24,debit
"April 15, 2023",Uber 2766,1173.9,credit
"December 17, 2022",Rent 9960,50.22,debit
10/03/2023 00:00,Gym 5811,972.2,Credit
15-Apr-2022,Salary 4729,3170.3₹,credit
09/27/2022 00:00,Flipkart 2358,551.34,Debit
"March 05, 2022",Gym 6084,3636.03,Debit
06/01/2022 00:00,Swiggy 4437,396.91,credit
15-Mar-2023,Gym 5001,3156.06,Debit
"June 15, 2024",Swiggy 4847,487.32,
09-Jan-2024,Electricity 3584,258.18,
05/04/2023 00:00,Zomato 8060,526.29,debit
2022-07-19,Gym 6267,error,
"August 04, 2023",Electricity 7104,2059.77,
01-Feb-2022,Electricity 4659,2335.42,debit
"January 01, 2022",Zomato 2281,3382.49,
07-Dec-2023,Salary 2220,4545.36₹,Credit
2024-01-16,Salary 1867,error,debit
"December 17, 2023",Swiggy 8170,56.1,Credit
09-Aug-2023,Gym 7053,4628.42,debit
01-Jun-2022,Amazon 9097,1544.47,
"December 27, 2022",Amazon 9869,345.07,credit
05-Jan-2023,Salary 6306,4786.41,Debit
"October 21, 2023",Gym 7923,1050.28,credit
"July 17, 2023",Electricity 3790,3346.54,Credit
28-Apr-2024,Salary 5388,3623.73,credit
09/15/2022 00:00,Gym 3989,4332.77,Credit
2023-06-06,Amazon 9408,3126.23,debit
"April 13, 2022",Gym 5170,4998.78,debit
08-Oct-2023,Amazon 5766,4525.9,Credit
2022-07-09,Zomato 7855,631.63,credit
08/01/2023 00:00,Flipkart 6836,2676.87,credit
21-Sep-2022,Flipkart 4367,4292.56,credit
"April 15, 2024",Uber 5929,1804.01,debit
"July 06, 2022",Swiggy 8950,4488.78,credit
28-Mar-2024,Uber 7529,1370.08,debit
2024-05-12,Gym 9587,2661.46,Credit
"March 14, 2024",Swiggy 1540,4017.85,credit
10/10/2023 00:00,Flipkart 1483,3810.52,debit
30-Aug-2023,Zomato 5244,681.84,
2023-11-30,Swiggy 8504,2563.97,Debit
05/20/2023 00:00,Rent 7975,1105.14,
01/14/2024 00:00,Salary 8626,1966.98,Credit
2024-04-25,Rent 5703,4158.99,credit
2023-01-13,Amazon 9315,2283.48,Debit
"December 11, 2022",Salary 2180,3338.49,Credit
25-Jul-2022,Uber 6984,906.22,credit
"March 21, 2024",Rent 3029,4686.85,Credit
21-Aug-2022,Uber 5004,4130.14,credit
"March 04, 2022",Electricity 4640,164.58,debit
"April 28, 2024",Swiggy 6060,203.14,Credit
"January 04, 2023",Rent 6435,3330.6,Credit
19-Feb-2024,Gym 7359,2240.54,
"December 06, 2022",Amazon 3904,3108.72,credit
"May 15, 2024",Amazon 2953,3116.81,Debit
07/22/2023 00:00,Rent 6938,1001.11,Debit
2023-07-15,Zomato 7748,3949.96,Debit
23-Jun-2023,Amazon 5509,3770.16,Debit
2022-03-23,Zomato 3447,3611.85,credit
2024-01-12,Uber 4195,1268.93,Credit
02-Jul-2023,Zomato 4826,1664.61,
01/02/2024 00:00,Uber 4826,2698.89,debit
2023-04-13,Electricity 2201,1153.62,
09-Jan-2023,Swiggy 5298,3194.5,credit
22-Aug-2022,Electricity 8072,4956.64,Debit
06-Jun-2022,Flipkart 3625,3622.4,Debit
"March 20, 2022",Electricity 5471,error,
10/24/2022 00:00,Flipkart 5680,1187.54,Debit
08/24/2022 00:00,Zomato 7628,4779.81,
24-Jun-2023,Gym 1854,999.85,Debit
07/11/2022 00:00,Electricity 7646,1081.65,
10/26/2023 00:00,Rent 4123,1277.1,Debit
09/05/2023 00:00,Salary 1978,3059.81,credit
2024-02-29,Amazon 2884,error,Debit
2022-02-16,Rent 8875,2737.78,
"June 13, 2023",Swiggy 3494,3923.72,Credit
15-Jun-2024,Electricity 2922,3576.77,Credit
2023-02-19,Gym 2748,error,debit
"December 11, 2022",Electricity 3181,1815.28,credit
06/08/2023 00:00,Electricity 3733,2485.5,debit
"October 03, 2022",Electricity 2829,3876.13,Credit
07-Feb-2023,Zomato 9553,1432.37,Debit
18-Sep-2022,Amazon 1040,3857.96,credit
"September 11, 2022",Flipkart 5972,4190.88,Credit
15-Jan-2022,Electricity 8771,1244.78,Debit
06/21/2023 00:00,Gym 5324,2819.32,Credit
06/12/2022 00:00,Salary 7812,3812.87,credit
2022-04-18,Amazon 5113,2786.69,debit
04/02/2024 00:00,Swiggy 5311,102.42,Credit
04-Mar-2022,Zomato 6273,4682.99,Credit
08/31/2022 00:00,Rent 1139,2895.65,
"October 30, 2022",Electricity 7974,208.3,
04/26/2022 00:00,Swiggy 9923,2994.67₹,credit
16-Nov-2022,Uber 2758,2284.55,credit
"January 22, 2022",Electricity 2485,3056.72,
2023-04-09,Flipkart 6106,1613.79,
"April 08, 2023",Electricity 4703,3509.26,Credit
05-May-2023,Rent 7454,4530.55,debit
2023-09-10,Zomato 7437,1461.09,Debit
24-Apr-2024,Flipkart 8403,44.94,Debit
21-Apr-2024,Zomato 7796,4439.79,Debit
12/02/2022 00:00,Uber 6126,3933.2,Debit
18-Jan-2023,Rent 3446,1675.78,Credit
10-May-2022,Salary 2421,3808.04,credit
06-May-2022,Flipkart 1692,1707.28,Credit
"January 05, 2023",Salary 5248,3161.6,credit
2024-01-10,Flipkart 1030,208.18,debit
2023-01-06,Flipkart 7040,4805.65,Credit
2023-02-13,Amazon 5330,1619.53,
04/08/2024 00:00,Zomato 2942,4052.84,Credit
18-Sep-2022,Flipkart 9592,1020.79,debit
01/28/2022 00:00,Uber 4734,1724.58,Credit
"April 28, 2024",Amazon 2618,4825.19,Debit
2023-03-26,Electricity 2887,1257.51,Credit
11-Jun-2023,Salary 5134,3684.96,Credit
2022-07-02,Swiggy 1410,637.62,debit
11-Jan-2023,Rent 7171,4801.9,Debit
2024-03-16,Uber 7917,1409.08₹,debit
07/29/2022 00:00,Rent 9072,3503.03,credit
10-Jun-2023,Swiggy 9030,1000.54,Credit
2022-02-01,Swiggy 3327,3711.55,
02/13/2022 00:00,Flipkart 3384,2956.69,Debit
2023-03-30,Rent 1618,460.82,Debit
12/14/2022 00:00,Amazon 7442,1297.01,Debit
06/04/2024 00:00,Electricity 3206,1090.23,Credit
04/26/2022 00:00,Gym 8166,384.37,Debit
"September 27, 2023",Amazon 3965,1061.22,
01/07/2023 00:00,Flipkart 7553,359.64,debit
04/11/2023 00:00,Flipkart 8279,2458.63,Credit
03/18/2023 00:00,Zomato 9137,1441.9,Credit
"September 06, 2023",Zomato 1629,1797.43,credit
"January 04, 2022",Rent 9761,4036.73,credit
2023-01-06,Gym 9161,1638.34,debit
12/03/2023 00:00,Flipkart 2605,844.11,Debit
20-Mar-2023,Gym 2479,4558.98,
2023-12-16,Salary 9689,3690.44,credit
08/26/2022 00:00,Rent 7774,4643.97,Credit
"February 28, 2022",Amazon 5651,3811.41,debit
11/27/2022 00:00,Salary 7685,626.19,credit
2023-10-19,Electricity 4166,3152.87,Credit
05/31/2023 00:00,Zomato 1812,2815.21₹,credit
"February 11, 2024",Electricity 7043,3841.65,Debit
31-Jan-2023,Gym 8756,2467.84,Debit
"January 23, 2024",Salary 7776,2539.26,debit
2022-10-30,Zomato 6994,2889.13₹,debit
04/26/2023 00:00,Flipkart 9854,2955.37,Credit
2022-08-17,Amazon 5767,726.83,debit
2022-05-20,Zomato 9691,2558.27,debit
2024-04-18,Swiggy 4959,1728.36,credit
"February 23, 2022",Electricity 5493,3549.36,debit
03/18/2023 00:00,Salary 4443,error,
"July 29, 2023",Swiggy 7473,4094.72,debit
23-May-2022,Flipkart 7601,773.85,
"July 22, 2023",Salary 7552,277.94,
08/08/2023 00:00,Uber 7911,2475.55,credit
04/07/2022 00:00,Flipkart 8215,error,credit
05/19/2024 00:00,Zomato 2550,4782.86,Credit
15-Aug-2023,Electricity 1485,358.84,credit
"March 09, 2024",Electricity 8865,4999.41,credit
2022-09-28,Swiggy 3277,1956.63,Credit
2022-05-10,Gym 3728,3936.07,credit
2023-06-09,Swiggy 9479,4590.25,credit
01/30/2024 00:00,Swiggy 6219,1668.89,Credit
06/01/2023 00:00,Flipkart 8235,1337.41,Debit
"February 21, 2023",Rent 3791,3689.85,credit
06/28/2023 00:00,Salary 3280,4006.22,Debit
06/30/2022 00:00,Flipkart 1316,2854.51,Debit
10-Sep-2023,Flipkart 5532,1122.25,debit
2022-08-25,Zomato 5074,1812.55,debit
05/27/2023 00:00,Salary 2728,4664.48,debit
2023-06-17,Flipkart 6617,1338.6,Debit
14-Mar-2023,Electricity 6875,1875.17,
08/13/2022 00:00,Electricity 9002,4634.67,Credit
"July 22, 2022",Electricity 8057,3706.8,Credit
02/10/2022 00:00,Zomato 9849,3861.8,Debit
05/04/2024 00:00,Uber 4215,333.73₹,
2023-11-04,Salary 4722,2921.66,
2024-01-14,Gym 3893,2100.28,
2022-05-16,Swiggy 2596,2391.93₹,credit
29-Apr-2023,Amazon 4401,3198.57,Credit
2024-03-14,Uber 1981,248.06,Credit
02-Feb-2022,Swiggy 9688,4388.5,Debit
01/29/2022 00:00,Rent 1141,1329.24₹,Debit
2022-12-17,Amazon 9527,4029.48,Credit
02/26/2022 00:00,Rent 9420,3781.14,credit
2022-11-24,Salary 9202,error,Credit
21-Mar-2023,Swiggy 3936,4201.6,
07-May-2024,Flipkart 3068,4943.44,Debit
16-Apr-2023,Flipkart 9832,568.38,credit
05-Jan-2023,Flipkart 8240,343.59,Credit
2023-11-23,Amazon 7039,3519.5,credit
2023-01-06,Gym 3471,4895.27,credit
30-Sep-2023,Gym 4512,1165.74,Debit
2023-09-28,Amazon 3264,2086.21,
07-Jan-2023,Flipkart 7724,1819.98,Debit
05-May-2023,Zomato 6208,4930.77,Credit
2022-09-10,Zomato 3377,1580.67,credit
2023-05-01,Uber 5118,3393.49,credit
2024-05-20,Amazon 7321,3879.02,credit
"September 15, 2022",Electricity 4443,2080.5,
"March 15, 2023",Rent 2384,error,Debit
2023-08-25,Rent 5099,3490.57,debit
"January 18, 2022",Gym 6920,1331.98,credit
08/07/2022 00:00,Flipkart 3911,541.59,Debit
05/27/2023 00:00,Rent 5702,1700.74,Debit
27-Jun-2022,Swiggy 2402,1180.81,Credit
07/28/2022 00:00,Uber 2541,1946.94,debit
03/23/2024 00:00,Salary 2541,1083.21₹,
11-Jun-2023,Flipkart 8290,2159.29,Credit
08/23/2022 00:00,Amazon 4863,1042.96₹,debit
"May 15, 2022",Amazon 2515,3951.62,credit
28-Jul-2022,Flipkart 7654,4874.82,debit
"July 30, 2022",Uber 5588,1377.68₹,
29-Oct-2023,Amazon 9263,2501.71,debit
2023-07-06,Salary 9422,558.52,credit
09/30/2022 00:00,Flipkart 5993,979.29,Debit
2022-06-09,Zomato 9015,392.45,
24-May-2022,Gym 1135,3723.3,credit
"December 04, 2023",Swiggy 4203,2893.96,Debit
05/23/2023 00:00,Swiggy 9506,1545.19,credit
04-Jan-2024,Swiggy 2249,4713.78,Credit
"November 30, 2022",Salary 2511,756.25,Debit
05/17/2023 00:00,Rent 8815,784.96,debit
2023-03-20,Electricity 6869,100.66,debit
01/24/2024 00:00,Salary 7363,953.86,debit
05/22/2024 00:00,Zomato 4768,1562.8,
"April 29, 2024",Swiggy 8240,4803.29₹,Debit
27-Mar-2022,Swiggy 8722,error,
2022-06-29,Flipkart 1738,564.44,credit
"March 21, 2022",Zomato 3136,3138.33,
"March 27, 2024",Swiggy 1850,919.74,
07/15/2023 00:00,Amazon 7079,3679.58,credit
2022-06-03,Amazon 5804,1852.74,Credit
06/28/2022 00:00,Electricity 1294,1345.84,credit
"October 26, 2022",Uber 8649,718.81,Credit
"November 22, 2022",Flipkart 2763,3372.26,
2024-01-25,Rent 3015,2146.11,
2024-04-18,Rent 6697,2130.39,
2022-01-09,Rent 7568,2549.87,Credit
2023-03-04,Zomato 8388,2401.09,credit
11-Jul-2022,Electricity 7801,1963.92,credit
31-Mar-2022,Salary 7581,2201.26,debit
02-Jan-2022,Rent 4663,3784.18,Credit
24-Feb-2023,Swiggy 9156,4627.44,
01/03/2022 00:00,Zomato 4212,3950.03,
"February 09, 2023",Swiggy 8559,1971.05,Debit
07-May-2023,Zomato 7983,927.22,Debit
08-Dec-2023,Gym 9309,593.53,Credit
"September 22, 2022",Salary 1301,4715.28,Debit
2024-02-19,Amazon 9540,1282.25,
08/31/2022 00:00,Rent 3076,3713.74,Debit
08-Nov-2023,Salary 3732,1419.69,Credit
"December 26, 2023",Salary 2367,1786.62,credit
26-Dec-2022,Amazon 2450,1970.82,credit
"July 14, 2022",Gym 9586,3434.5,credit
"May 14, 2023",Amazon 5598,3057.11,
22-Jul-2023,Salary 8947,4062.69,debit
"September 09, 2023",Gym 1724,4316.93,Debit
"August 01, 2022",Flipkart 8702,3711.44,Credit
"April 10, 2024",Flipkart 6828,error,Credit
2022-06-03,Uber 5145,1240.89,Credit
2023-12-29,Swiggy 6758,2690.03,Credit
02/15/2022 00:00,Salary 7081,3980.71,Debit
30-Jun-2022,Rent 8050,error,debit
"July 26, 2023",Uber 5721,1764.03,Credit
2024-01-26,Amazon 4861,3063.1,Credit
14-Aug-2022,Amazon 7266,error,Credit
02/01/2022 00:00,Uber 9269,920.03₹,Debit
2022-12-13,Swiggy 1181,2842.36,debit
2023-03-22,Amazon 7279,4688.66,Debit
2022-06-24,Electricity 8862,3487.16,
"April 08, 2024",Zomato 3489,4435.74,credit
2023-08-29,Gym 4191,28.33,Debit
06/18/2024 00:00,Zomato 7136,2383.55,debit
05/10/2022 00:00,Salary 4763,3625.68,debit
"October 25, 2023",Zomato 8196,1100.61,
2024-04-02,Salary 9002,3309.39,debit
24-Oct-2022,Gym 2673,988.37,Credit
09-Sep-2022,Flipkart 6017,1232.16,debit
"March 28, 2023",Electricity 1973,3539.63,Credit
2023-02-25,Salary 7033,467.58,credit
"October 13, 2023",Uber 1672,2465.38,
04/29/2023 00:00,Flipkart 5668,2635.23,Credit
"February 22, 2024",Swiggy 2684,1366.1,
2022-12-23,Amazon 4034,4653.74,Debit
"April 14, 2024",Gym 4970,4702.27,Credit
2023-09-16,Zomato 9846,4136.35,
07-Jun-2022,Electricity 7145,1967.79,credit
"July 23, 2023",Amazon 2433,2581.24,credit
12/03/2023 00:00,Uber 3558,4787.16,
29-Jun-2023,Gym 7986,2337.39,debit
12-Apr-2024,Flipkart 1431,1754.15,credit
01-Jan-2022,Amazon 4683,249.92,
05-Oct-2023,Uber 7626,2353.12,
"January 09, 2022",Gym 9176,4151.34,Debit
"May 24, 2023",Swiggy 1966,4750.25,debit
28-Jun-2023,Uber 7554,2242.27,credit
2023-08-12,Flipkart 9960,2075.32,Credit
"March 23, 2024",Uber 7367,2667.38,debit
04/05/2022 00:00,Uber 8968,3698.37,
11/28/2023 00:00,Gym 1099,4587.54,credit
"October 04, 2022",Gym 1309,2673.02,debit
2023-06-19,Rent 8257,1218.32,Credit
2022-04-27,Zomato 2518,533.01,
"April 01, 2023",Uber 7681,3124.82,Debit
26-Dec-2022,Amazon 6193,4480.94,debit
2022-01-30,Zomato 5326,2179.77,Credit
2024-06-01,Flipkart 4501,4413.84,Debit
"November 21, 2022",Swiggy 3168,2860.5,
03/15/2022 00:00,Zomato 1904,2647.34,Debit
11-Apr-2024,Salary 6478,1508.66,debit
2023-02-23,Flipkart 4596,1558.01,debit
03/17/2024 00:00,Flipkart 8047,1841.02,Credit
"April 02, 2024",Gym 7996,2196.48,
12-Jan-2024,Amazon 2916,4894.04,debit
2022-09-20,Gym 4470,794.93,Debit
22-Mar-2023,Zomato 7425,2467.2,
07/05/2023 00:00,Amazon 8456,4932.01,Debit
08-Feb-2023,Gym 9162,2974.24,Credit
2022-04-14,Salary 2021,2665.6,Credit
03/16/2023 00:00,Flipkart 7442,1648.38,credit
"May 13, 2024",Salary 6190,3383.59,
12/07/2023 00:00,Uber 7232,2249.07,debit
23-May-2022,Gym 9463,1249.07,credit
"December 15, 2023",Zomato 5661,3597.67,
07/26/2022 00:00,Swiggy 5052,2296.17,credit
30-Jun-2023,Amazon 5139,2252.91,credit
03/13/2024 00:00,Electricity 4636,117.11,Debit
06/01/2024 00:00,Rent 7771,4499.43,debit
09/18/2022 00:00,Flipkart 4496,3428.6,Debit
2024-04-03,Amazon 4880,3031.35,Credit
"March 24, 2022",Gym 1126,1239.39,credit
20-Sep-2022,Flipkart 3764,853.66,Credit
03/31/2024 00:00,Amazon 3515,1921.3,credit
2024-01-20,Uber 4849,2275.79,debit
21-Jun-2022,Gym 3820,2200.28,Credit
11/29/2023 00:00,Flipkart 5111,3237.11,credit
28-Dec-2022,Zomato 3037,2575.26,Debit
02/11/2022 00:00,Salary 4467,3608.47,debit
2024-01-10,Swiggy 7921,3511.42,debit
10/01/2022 00:00,Gym 6087,3047.2,debit
"February 13, 2024",Flipkart 8442,2648.12,Credit
05/15/2023 00:00,Amazon 9234,1631.08,credit
12-May-2022,Electricity 9927,1545.79,Debit
2023-03-29,Salary 9054,1988.23₹,debit
01-Mar-2023,Uber 2234,4111.48₹,Credit
09/01/2023 00:00,Swiggy 5773,2352.35,credit
"February 22, 2022",Uber 8131,3893.6,Debit
28-Feb-2024,Zomato 9336,4229.22,Debit
"February 01, 2023",Gym 7947,1057.66,debit
07/13/2022 00:00,Swiggy 5840,625.43,Debit
"February 03, 2023",Flipkart 4854,2630.84,Debit
09-Apr-2023,Gym 9701,error,Credit
"December 21, 2022",Swiggy 4878,104.4,
06/22/2022 00:00,Zomato 1140,755.28,credit
"December 06, 2022",Flipkart 1815,908.91,
07/12/2022 00:00,Zomato 4583,2080.13,credit
03/06/2023 00:00,Salary 9078,4310.7₹,Credit
22-Jan-2023,Electricity 5189,2200.52,Credit
"October 19, 2023",Zomato 8735,1648.32,
19-Oct-2023,Rent 9375,678.6,credit
04/13/2023 00:00,Swiggy 4159,4160.77₹,credit
02/27/2024 00:00,Gym 1349,4648.72,Credit
2024-02-11,Salary 7268,197.05,Debit
2022-11-27,Amazon 5850,3841.25₹,credit
"June 11, 2023",Gym 7499,1996.36,credit
04/04/2024 00:00,Swiggy 3028,1808.15₹,Debit
03/05/2023 00:00,Zomato 7587,576.76,Credit
05-Mar-2024,Electricity 1209,4023.39,
04-Aug-2022,Zomato 2613,4816.36,debit
2022-10-03,Flipkart 9989,3768.38,credit
2022-04-18,Rent 7052,2046.79,debit
13-Sep-2022,Salary 9457,4465.96,debit
"March 20, 2022",Gym 4802,34.52,Credit
2023-01-25,Electricity 6174,2738.16₹,credit
2023-06-14,Swiggy 4405,1083.01,Credit
12/08/2022 00:00,Amazon 4604,3330.08,Debit
"November 01, 2022",Zomato 3947,1015.48,Credit
12/26/2023 00:00,Rent 9048,2917.95,Debit
28-Jul-2022,Electricity 7562,1754.1,debit
01/11/2022 00:00,Flipkart 4596,2217.57,
05/26/2022 00:00,Uber 4201,4138.83,credit
"February 04, 2022",Electricity 6525,2632.66,Credit
2023-07-21,Uber 2094,905.8,debit
12/17/2022 00:00,Uber 1756,62.58,Debit
24-Jun-2023,Amazon 4962,3046.27,debit
05-May-2024,Electricity 3679,4471.68₹,Debit
"November 07, 2023",Flipkart 7269,error,Credit
19-Apr-2022,Flipkart 8958,854.19,Credit
2022-01-24,Electricity 5652,799.83,Credit
04-Nov-2023,Zomato 3596,3939.21,credit
14-May-2023,Flipkart 6629,24.32,Debit
01/07/2023 00:00,Rent 4982,2079.22,debit
2022-06-14,Flipkart 8330,1459.99,Credit
